ID_Registro,Consumo_Energia_Global_kw
1975311,3.6096399294358115
1975312,0.43796460451588104
1975313,3.0273002651695875
1975314,4.58478829266697
1975315,3.610861173693675
1975316,1.0069609399848467
1975317,2.7437520151282
1975318,4.852158227361424
1975319,0.572571764948537
1975320,0.14805218715230367
1975321,3.0257372236878517
1975322,3.3304937866977067
1975323,4.505046123208409
1975324,2.954359015701922
1975325,2.644556101204267
1975326,3.805473786443733
1975327,3.39646888467571
1975328,1.4917014095708991
1975329,2.2190877467227343
1975330,4.740906806737209
1975331,4.383175490693389
1975332,2.402459119448033
1975333,4.010076370152991
1975334,3.197772305455594
1975335,4.509226079230666
1975336,4.593897697867377
1975337,2.315407175897193
1975338,2.4203328752053572
1975339,4.49496898124247
1975340,2.4230148924696002
1975341,3.4606606932555444
1975342,2.5386470892870943
1975343,3.644849134944095
1975344,2.221329213582812
1975345,0.5974965741546445
1975346,3.894547291180526
1975347,4.61697565597331
1975348,2.5102220605547867
1975349,0.7299445309475588
1975350,0.32460614368044105
1975351,1.5583108547191413
1975352,1.3556708155315467
1975353,4.086024989980435
1975354,3.380744482506165
1975355,0.8418243551422444
1975356,0.8367734783654667
1975357,4.426469559115202
1975358,3.8824968369735995
1975359,4.257364138362543
1975360,4.604664726102454
1975361,0.36435380358958436
1975362,1.565007949133644
1975363,3.3436089489133503
1975364,4.8130127270596486
1975365,1.0790174885437018
1975366,3.4152887833220777
1975367,3.7503671355303965
1975368,4.967388687381209
1975369,3.396548582221122
1975370,1.5254463782551408
1975371,2.432740578468134
1975372,1.6791923450826953
1975373,3.4872014109244347
1975374,3.105010879699483
1975375,3.8200669494370536
1975376,0.46144715507678424
1975377,4.505702225516232
1975378,3.7995825235496703
1975379,4.664260986382089
1975380,4.708687819918096
1975381,1.485951684179445
1975382,2.9003568442943117
1975383,1.38206640108859
1975384,3.289001948655179
1975385,4.171590777208396
1975386,1.2638120821736722
1975387,1.3572629391228064
1975388,3.8039696470929556
1975389,1.9739848794192898
1975390,2.1829641573983136
1975391,3.265920016403259
1975392,2.0236653485727945
1975393,0.3804644686226687
1975394,4.429014187683478
1975395,4.764276157419234
1975396,0.30878667131957405
1975397,2.340211377205004
1975398,3.0176954164271668
1975399,1.744874010923971
1975400,1.251441396703849
1975401,0.4586164857903591
1975402,0.24959633146640495
1975403,1.4359610430008556
1975404,0.3385326973738054
1975405,4.899498455271769
1975406,3.9664133556097205
1975407,1.693910089796322
1975408,2.0747497844999105
1975409,2.335941313908603
1975410,1.3825851287273978
1975411,1.8761966355065138
1975412,4.972090518347181
1975413,4.505086332308069
1975414,3.5821335074100933
1975415,4.002905883005151
1975416,3.8832924685261494
1975417,4.785300607846369
1975418,1.2845415930514086
1975419,1.9464727927442158
1975420,2.996811831017626
1975421,2.740378658152138
1975422,1.4486598396791053
1975423,2.5574569510495606
1975424,0.2352799437853683
1975425,2.0964168887628696
1975426,4.511278957522439
1975427,1.412550695827251
1975428,2.163105818973214
1975429,3.4006349140754986
1975430,3.2465605878779082
1975431,1.0701505238090165
1975432,1.0637110053549772
1975433,4.177873310039389
1975434,0.5509909402533074
1975435,1.6941170585760643
1975436,1.5984658388308401
1975437,4.181767466590163
1975438,0.8970226557799765
1975439,2.9823038523354573
1975440,4.910346915132646
1975441,1.6477374293038762
1975442,0.2039167248276506
1975443,2.366881722377664
1975444,0.6362865566405127
1975445,3.075754068276429
1975446,2.223592243322008
1975447,0.38581590656528597
1975448,1.8719147600847574
1975449,1.445506923291019
1975450,0.4180589738444973
1975451,0.6799199647187627
1975452,4.28592205285902
1975453,4.7515980240133
1975454,1.0717653285052064
1975455,0.18616776812066235
1975456,0.2613942137170773
1975457,4.551737612408404
1975458,2.738165943181546
1975459,1.3214741158996233
1975460,0.7416531199027989
1975461,1.826657655046278
1975462,0.3883842459841398
1975463,1.7131433019070734
1975464,4.226249302507058
1975465,4.923263780271005
1975466,4.440653602745781
1975467,1.6213108238821197
1975468,4.814002763302048
1975469,0.596080708900017
1975470,0.47240830050255544
1975471,4.273195679341595
1975472,4.582628707602316
1975473,3.440778566119482
1975474,2.312416454405183
1975475,2.465372791925044
1975476,2.84229684762352
1975477,1.4496575271132426
1975478,2.8841252657305536
1975479,4.292078950929839
1975480,2.298147862592288
1975481,0.6386507337304876
1975482,0.356868587743119
1975483,0.8775189878892455
1975484,4.470716628570242
1975485,1.9782471744797825
1975486,4.325014555842943
1975487,2.9007712867536517
1975488,1.0582831374063795
1975489,2.0212905649399575
1975490,4.5963158734260015
1975491,4.809773496092689
1975492,3.5247859938279564
1975493,3.9461856845074545
1975494,4.121915162057648
1975495,0.1178223894254135
1975496,0.934773823919659
1975497,4.397099964939108
1975498,3.388520973279943
1975499,1.8825193761799657
1975500,2.3312994408510037
1975501,1.2618577075618826
1975502,0.5910197946442053
1975503,1.1157120022022307
1975504,3.995349682564045
1975505,1.8325584658949738
1975506,3.880928933057709
1975507,1.111626713699948
1975508,3.3486709536678325
1975509,1.7514791401051975
1975510,4.955662321069554
1975511,2.951886506491752
1975512,3.3782375575940966
1975513,4.438967765877583
1975514,4.825765554785424
1975515,1.7621342006933076
1975516,0.2874949802685899
1975517,3.525971314803668
1975518,1.4485859821328884
1975519,1.2048196823433004
1975520,0.9793248932192383
1975521,2.3035042729145516
1975522,3.247768120349145
1975523,3.3619823531926594
1975524,0.6356665714054159
1975525,4.285014384117571
1975526,0.7153124229509332
1975527,3.513070688688468
1975528,2.898220598264536
1975529,0.9505059502654241
1975530,3.233720442545983
1975531,2.820237040579605
1975532,3.3647942695716893
1975533,1.7052937943277127
1975534,3.5460851604656423
1975535,0.33172803634446524
1975536,0.5764317971012158
1975537,0.26015880438934635
1975538,1.6938168677175813
1975539,4.6864463800710965
1975540,4.442355077278492
1975541,4.017584461217728
1975542,1.6761734466591702
1975543,0.5204084816829304
1975544,1.298800797154615
1975545,1.4941227610363745
1975546,3.0009493084706853
1975547,3.1587253518023903
1975548,4.261446332486599
1975549,4.8064042766685295
1975550,3.305104410364299
1975551,1.7120910283601118
1975552,1.088258874384619
1975553,3.95041004122613
1975554,2.0553429305488122
1975555,0.18884711706425603
1975556,3.5923924419301376
1975557,1.788450455951129
1975558,0.19566893443800412
1975559,4.144219783337214
1975560,4.482451184193414
1975561,0.16573513497773143
1975562,2.0607596828562262
1975563,1.044593211420083
1975564,1.6768185715673802
1975565,2.3535866720195187
1975566,4.927369879258051
1975567,1.9736259618346845
1975568,3.498197906404342
1975569,4.453460404974559
1975570,0.5674588774322775
1975571,1.5583889309387102
1975572,1.7077586873720876
1975573,4.846355074596615
1975574,4.901661162515193
1975575,1.2159200668623737
1975576,2.9354573067072844
1975577,3.421986850505251
1975578,2.152378333336047
1975579,3.963456155375869
1975580,3.943092489765124
1975581,4.1829887733252304
1975582,0.14652366251963647
1975583,0.7531925445313171
1975584,0.3639664906074509
1975585,0.8829246111052013
1975586,2.1289358744800015
1975587,4.175514418600847
1975588,3.50678124618012
1975589,2.0272396690695103
1975590,0.3324310518887814
1975591,4.364285533560464
1975592,3.3404527391437826
1975593,3.019462903356228
1975594,1.6171408752013428
1975595,4.44272179741264
1975596,2.08647783630824
1975597,2.195376222024289
1975598,2.9911618345592315
1975599,1.2293670497760956
1975600,2.480759453944298
1975601,1.4376087494250454
1975602,3.6635936190301055
1975603,0.3611521182538958
1975604,2.416993318079513
1975605,3.9116315226048206
1975606,2.7224210706871657
1975607,4.423323897425462
1975608,4.123254181544728
1975609,2.4766892483310623
1975610,0.1692628561263797
1975611,2.3423103149160367
1975612,4.945929549896001
1975613,3.45502457290972
1975614,3.851606510760629
1975615,1.2316848015976398
1975616,0.5251834797052616
1975617,3.610574607434001
1975618,2.5536486055103538
1975619,2.51931300073423
1975620,4.134160030325223
1975621,4.67645925879494
1975622,1.4858846135958217
1975623,3.8503862448548443
1975624,0.6716652397750376
1975625,0.14381662710641546
1975626,0.9323426072404069
1975627,4.602494954799858
1975628,2.990591242012214
1975629,2.2067909466813203
1975630,1.6799978457626745
1975631,3.7687776855920747
1975632,0.3549594392708185
1975633,1.5651426622049767
1975634,2.927010942042831
1975635,4.790161384446485
1975636,2.6421770989522697
1975637,3.3080422304780406
1975638,4.88344241420619
1975639,4.773505673764362
1975640,4.525718097321786
1975641,0.3450483379048035
1975642,1.4444773724798836
1975643,1.2776271720084977
1975644,3.3774660695714567
1975645,1.1387134754983759
1975646,2.388277461507343
1975647,3.1570746062120203
1975648,4.429928718988499
1975649,2.041798883931575
1975650,1.2958762368531116
1975651,4.110807560942664
1975652,2.705313408093033
1975653,4.97993591579474
1975654,3.9191494538966842
1975655,2.6664031584202204
1975656,0.6017176115145004
1975657,2.411274174931106
1975658,3.359771687529819
1975659,2.274012944753946
1975660,2.2713065177322167
1975661,3.016955442380398
1975662,0.6455821397536624
1975663,4.7007720305841945
1975664,0.3800905398832729
1975665,3.303144336901144
1975666,0.8669010492016331
1975667,1.8889137707465478
1975668,1.4422417931714635
1975669,2.58886550951763
1975670,2.562505806438588
1975671,1.415947938350131
1975672,2.877129239626521
1975673,0.13356453107521266
1975674,2.71830407805245
1975675,2.5678339783955897
1975676,4.341103737411754
1975677,0.3882254880111361
1975678,1.5687791519582537
1975679,3.7654572360266734
1975680,0.1701898750100176
1975681,2.9989116929634894
1975682,0.33515146195015644
1975683,1.9500319827761259
1975684,2.3241753449273097
1975685,2.7019748430404595
1975686,1.909524119648142
1975687,1.390931582221433
1975688,2.279918022064956
1975689,4.094313624841988
1975690,0.2688540507209249
1975691,1.9221570443602745
1975692,0.9756395301909528
1975693,3.940763098830645
1975694,0.6498326727299925
1975695,1.1237325490695205
1975696,2.189190349924667
1975697,0.1842933731503235
1975698,4.550565400794133
1975699,1.586312669617853
1975700,0.8357528188967049
1975701,3.2774465545730096
1975702,1.1973230375949395
1975703,0.12538523094007048
1975704,2.7228987467481955
1975705,3.2742713916628428
1975706,1.5383067530253347
1975707,3.9022009451130995
1975708,0.19155977726275347
1975709,0.5111093169534805
1975710,0.753128057164099
1975711,3.901643486722095
1975712,0.5494525932983723
1975713,2.477956478241074
1975714,2.837704567701381
1975715,2.6975460004859584
1975716,4.397936947213376
1975717,1.018568463277571
1975718,3.425247718236919
1975719,1.3398020925626877
1975720,1.5361295375462687
1975721,0.9053582401043017
1975722,0.8679049387825513
1975723,1.1286338054669947
1975724,3.74539016648197
1975725,0.7660045544773124
1975726,2.4566996661540315
1975727,1.7661836426328725
1975728,4.842529594774357
1975729,3.7552981541425687
1975730,1.8887789689959986
1975731,2.5623803988872647
1975732,2.9037287976871844
1975733,3.6417722869201454
1975734,0.33640173983943417
1975735,2.328210602782339
1975736,1.6571351713590183
1975737,2.3731452964934965
1975738,3.251697966930028
1975739,1.7417312777805325
1975740,2.805118716487852
1975741,4.391632424591613
1975742,1.7108321162148998
1975743,3.810637324132373
1975744,0.44422521526190917
1975745,0.19740007009601412
1975746,1.0973209419746257
1975747,3.72253961052373
1975748,0.8631592892150167
1975749,4.027385152919935
1975750,3.1172963012557315
1975751,4.865352560099235
1975752,0.4613489541051192
1975753,2.7072624668825456
1975754,1.2285852791248293
1975755,1.7492001931923031
1975756,0.5692718182427734
1975757,3.744351196889392
1975758,3.342153359437321
1975759,1.3498148392840148
1975760,3.0152452379776085
1975761,4.693651572110557
1975762,4.140184138151998
1975763,4.482783770047206
1975764,3.2482794468409204
1975765,0.27564999764643006
1975766,1.974277928755422
1975767,3.127247557521745
1975768,2.9796425224877843
1975769,0.5482133072527178
1975770,1.367305731761753
1975771,0.46958621608711737
1975772,1.1843704024660877
1975773,2.468478846997069
1975774,0.9225872073787678
1975775,1.5105670731208178
1975776,4.222844778070125
1975777,4.555333721242955
1975778,4.805173346103378
1975779,4.777089092780245
1975780,4.95100046756622
1975781,2.803563272549649
1975782,4.0918048791312716
1975783,0.557027840187552
1975784,2.339425070005314
1975785,4.791845429220056
1975786,1.4415925196588912
1975787,1.062591983044178
1975788,3.4534799569614867
1975789,3.632905579939594
1975790,1.7726593825267816
1975791,0.47947501838596895
1975792,1.947692005339147
1975793,4.81118479472817
1975794,0.362631230288333
1975795,3.065080505091525
1975796,4.376679703474347
1975797,0.9871171644522562
1975798,0.6765184320911172
1975799,0.18542606961538666
1975800,0.33770165558690035
1975801,3.4784392827412685
1975802,1.7721544761743016
1975803,1.9851637697086528
1975804,2.331016532881413
1975805,3.3525686774859285
1975806,4.579951797962884
1975807,2.3208145652102
1975808,3.815319295396235
1975809,3.3155449603747873
1975810,0.28307020017022183
1975811,0.18061363363789984
1975812,4.224226178772072
1975813,0.5942321146196298
1975814,2.8467827508410792
1975815,3.2553845713267413
1975816,2.8274123375859386
1975817,2.5909191914599625
1975818,1.1860974005567637
1975819,3.511515340515966
1975820,2.832854574196857
1975821,2.479845204087594
1975822,4.431209935614857
1975823,4.713203109207593
1975824,1.959952444790395
1975825,4.737004683017051
1975826,0.3140461304504789
1975827,0.19362571536678172
1975828,2.291725257311424
1975829,2.61904897862727
1975830,2.5754253301954324
1975831,0.4664417442720361
1975832,1.5082744528440835
1975833,2.6884314389401442
1975834,0.851114243082039
1975835,3.376374719588414
1975836,2.3184978780334866
1975837,4.099872711686885
1975838,3.4041660048400963
1975839,0.7558697318006938
1975840,1.7214829838588381
1975841,4.261563864139358
1975842,3.704639676525775
1975843,3.7348517607160296
1975844,4.355730172342552
1975845,2.995741566272216
1975846,1.3432335196303005
1975847,4.546964586301649
1975848,4.685303571425369
1975849,3.628937237948465
1975850,2.567782340470357
1975851,0.9009737117336795
1975852,4.676367747273627
1975853,1.520366693240685
1975854,1.058048569696293
1975855,1.5242875630678672
1975856,3.6772115811338826
1975857,0.7878073917831327
1975858,2.312836575971025
1975859,2.777519306325666
1975860,3.6914600360902927
1975861,1.0582610605773781
1975862,1.5744580268108168
1975863,0.8118434214493675
1975864,1.5914937470000246
1975865,0.23898651409235583
1975866,1.2706272619592502
1975867,3.958004379537079
1975868,3.114078386235068
1975869,3.2921205118597827
1975870,2.620141101046887
1975871,2.0314779679510973
1975872,3.4530604167642287
1975873,4.526524005074028
1975874,4.717534961362253
1975875,2.4468650279163286
1975876,3.088120210519339
1975877,1.2870570760855684
1975878,1.8425886715491748
1975879,3.968022106087204
1975880,2.5221823287820753
1975881,3.991382237755395
1975882,0.10308370747734266
1975883,2.892458234102241
1975884,3.372489526372028
1975885,0.20457622111639212
1975886,4.740456311240406
1975887,0.7398313217335704
1975888,1.031314159777418
1975889,3.698101626372297
1975890,4.395429293003529
1975891,4.834500153400605
1975892,4.193878247321415
1975893,3.027503850675628
1975894,4.589956732506271
1975895,0.41499528459891166
1975896,4.6323612499358795
1975897,4.5856054627315235
1975898,4.314191838444917
1975899,3.750817396302099
1975900,3.607274987797235
1975901,3.210937889596468
1975902,3.965557110958517
1975903,3.389073688614224
1975904,2.0410569828006375
1975905,0.15756328152382798
1975906,3.471912184652988
1975907,2.227231883818228
1975908,0.5076988599394118
1975909,2.979299629133887
1975910,2.3044392634238897
1975911,3.596017307575818
1975912,4.403998400049832
1975913,2.918701313430146
1975914,2.056564559733369
1975915,4.143963507990453
1975916,4.247201617170733
1975917,4.086932416479175
1975918,0.3865222751695173
1975919,4.186029205786961
1975920,4.417811833367106
1975921,4.274803042924674
1975922,0.9952139083174474
1975923,4.888193560895163
1975924,0.9067142131333699
1975925,2.1928476210746544
1975926,2.456643764071721
1975927,0.8904790703500456
1975928,4.660198861893544
1975929,0.816351502525272
1975930,0.2419510577101555
1975931,2.783821043579795
1975932,3.5763842821565857
1975933,0.8666661717966586
1975934,1.3937441214602795
1975935,0.49281342816111795
1975936,4.643859333275225
1975937,1.1097133179173495
1975938,2.9794472398495238
1975939,0.8473532562680869
1975940,3.412599567947586
1975941,3.6256787718128454
1975942,0.29216328333988306
1975943,2.026893671485355
1975944,2.2807941706547123
1975945,4.545581166671024
1975946,3.9625571049645214
1975947,0.8389382514743856
1975948,2.4131459286958417
1975949,3.921764589629878
1975950,1.8845417993121643
1975951,3.6428537558561906
1975952,0.8948416709611352
1975953,0.6309154988113728
1975954,1.1030639615644773
1975955,2.113086793392466
1975956,3.6949218003117372
1975957,3.21645266089061
1975958,2.5081073862904315
1975959,3.973581616991659
1975960,4.84299015028467
1975961,0.5865518360002197
1975962,0.6245823055036005
1975963,1.874999755292532
1975964,0.9836610402264901
1975965,3.631567830120872
1975966,0.69859144017934
1975967,3.0871086545180395
1975968,1.477289886050758
1975969,3.8382492157967856
1975970,4.479477882997253
1975971,3.7236123520796536
1975972,3.7291517093661732
1975973,4.665991388680193
1975974,1.9986892412342352
1975975,1.902267079892013
1975976,0.1204181147755343
1975977,4.331797854128386
1975978,2.5664740390094507
1975979,1.419853870271113
1975980,1.1021898307653302
1975981,0.5077716319992863
1975982,2.9042108570813823
1975983,4.402459874103931
1975984,0.46842763965380674
1975985,3.062207329311637
1975986,4.8296242483389
1975987,2.528238193201747
1975988,1.2994855960735296
1975989,2.1977057732849308
1975990,2.436744157069552
1975991,1.7368285426736492
1975992,3.379057228111747
1975993,2.121504495925393
1975994,1.3968907704632743
1975995,1.7593040106302853
1975996,2.9606049898169315
1975997,1.5092506118199225
1975998,4.769081786525102
1975999,3.132178612789059
1976000,3.798486981932342
1976001,4.091742996276327
1976002,0.3638092143292665
1976003,0.8200065358666537
1976004,0.13792442601618798
1976005,2.4597448554739683
1976006,2.471610719615642
1976007,1.2054047771712235
1976008,2.6745670024398214
1976009,4.653917976271901
1976010,3.7760740509763484
1976011,1.061672599678161
1976012,3.4367767847780946
1976013,4.621867856002108
1976014,1.2041438971054577
1976015,0.23339898710888018
1976016,0.9630033824219562
1976017,2.1939977466247957
1976018,1.4868810246110566
1976019,3.830757417049567
1976020,1.9506973857301142
1976021,0.6571033283090831
1976022,2.3239414240605574
1976023,3.3794448583363996
1976024,4.927196826609682
1976025,1.5129411797238048
1976026,4.292053753966606
1976027,3.0574016433633853
1976028,3.3285560004502397
1976029,2.3917542395200257
1976030,0.24105975558268156
1976031,1.1707233336954657
1976032,3.724050656505689
1976033,2.6589090669665407
1976034,4.191648059524273
1976035,4.464691391260079
1976036,0.36753306496633953
1976037,4.548174189065326
1976038,3.855454480502137
1976039,4.665413420823558
1976040,1.1598169352890293
1976041,4.972787556354245
1976042,2.368313446963003
1976043,4.920159887968897
1976044,1.3681578928514395
1976045,4.141673505951762
1976046,0.4274936827052186
1976047,4.551111262245388
1976048,0.8462600297224854
1976049,0.8905880086852799
1976050,2.0148771098219056
1976051,0.7667900543144204
1976052,3.0916564782709735
1976053,4.74479437012116
1976054,3.1952374544833635
1976055,2.9392476546517545
1976056,0.5134459855374489
1976057,4.401292918189084
1976058,2.7460999043343253
1976059,1.2812474481816218
1976060,4.552597674230948
1976061,4.235657978903086
1976062,4.929074452970445
1976063,2.8969181010627496
1976064,4.2030606761879765
1976065,1.5120986757934127
1976066,1.0051790114232977
1976067,0.7718450046703939
1976068,2.5657791111075663
1976069,0.5031770938977286
1976070,3.805310272470077
1976071,0.4996174830460288
1976072,0.5871463520110314
1976073,4.007663290386384
1976074,1.1435541563829128
1976075,1.7819567802205425
1976076,1.4878762006856017
1976077,1.79167551717606
1976078,3.4717027079108997
1976079,1.9547161359652143
1976080,2.6401053651118382
1976081,3.987866330598554
1976082,2.846378096768154
1976083,0.40049835054942484
1976084,3.4716266417207007
1976085,2.0282731431813965
1976086,3.9032848709209027
1976087,0.6959443796427307
1976088,4.424413402777387
1976089,1.1576746430323601
1976090,2.1658733913782453
1976091,2.583901711745138
1976092,1.8989437123487938
1976093,2.506962398834537
1976094,1.858639888989306
1976095,4.653992331846816
1976096,1.709174379014308
1976097,2.3653721275098167
1976098,0.3211239331321243
1976099,2.785384324076873
1976100,0.6693595497525839
1976101,3.901579808401791
1976102,4.831213953230547
1976103,1.4723097090167674
1976104,1.721389253729542
1976105,2.1075951278917517
1976106,2.101103874325213
1976107,1.9840648566977015
1976108,4.88962257247233
1976109,2.6205692803738474
1976110,1.400172225855792
1976111,2.698338445925648
1976112,3.5058321442528744
1976113,0.7657675478523042
1976114,1.419932759463437
1976115,4.501290703834487
1976116,1.865704067259953
1976117,2.222168717973214
1976118,2.8276834431394757
1976119,4.729555394747747
1976120,2.9108259308447284
1976121,0.11107462547724488
1976122,3.491965095728955
1976123,3.631319716367708
1976124,4.465843154559502
1976125,3.0651896678995167
1976126,0.387772785550603
1976127,3.6984681857253796
1976128,0.33673336080537447
1976129,4.7681071410210905
1976130,1.9042087542892483
1976131,2.044130365295845
1976132,3.413299067518843
1976133,2.3342394140007685
1976134,0.8334008544273154
1976135,1.8323391449177806
1976136,3.4143249095048853
1976137,2.9276503970985353
1976138,2.534967435257752
1976139,4.046227848775957
1976140,3.8265225182561853
1976141,0.7696281617953518
1976142,1.3386352824079408
1976143,0.423655341641893
1976144,4.356513321566667
1976145,2.1773533656611495
1976146,2.4866750785320044
1976147,2.136440390004718
1976148,3.144646276964153
1976149,0.30477217068474305
1976150,0.35263071148094893
1976151,0.6824106797861156
1976152,4.5403449410028305
1976153,3.938565722117618
1976154,1.6125860716938485
1976155,1.0949767507470716
1976156,3.2038331182265045
1976157,1.8213161430686637
1976158,1.7319594064359793
1976159,1.315651704183231
1976160,4.116917939821878
1976161,0.1738189441717118
1976162,4.202317719862567
1976163,1.2819263092173567
1976164,3.023351004536713
1976165,2.2566991028560093
1976166,3.8569866464669196
1976167,0.7552008827856418
1976168,1.7438527731513427
1976169,2.7084748355555934
1976170,2.8809436623382094
1976171,4.191559165598295
1976172,0.15815914033174744
1976173,1.1603958680929543
1976174,1.7452354720228012
1976175,2.2667548623857128
1976176,2.7435735653229987
1976177,2.3241164877703677
1976178,2.0175537980537914
1976179,0.7775091073502023
1976180,0.7994693854458134
1976181,1.874141679795264
1976182,2.659967595099431
1976183,0.8904243842668784
1976184,1.9074025238523273
1976185,0.9539139239322001
1976186,0.5352360350454508
1976187,4.149128432235921
1976188,1.269886961764182
1976189,3.2251105121421415
1976190,1.4628000359220907
1976191,2.805141758530379
1976192,0.3440131590624287
1976193,0.574851625197786
1976194,1.1797555562564281
1976195,2.09053293280576
1976196,2.455345002080585
1976197,3.0599457981544527
1976198,1.2461065790910335
1976199,0.48526081868921034
1976200,0.23244242078422056
1976201,1.7223752094970235
1976202,4.2192003444539194
1976203,2.784632786433988
1976204,3.1406077954600313
1976205,4.056061434362921
1976206,2.4562380473622545
1976207,3.4096496757388692
1976208,1.116066721688836
1976209,4.798346473038893
1976210,4.17096446906525
1976211,3.4886625188122595
1976212,0.8539188012632609
1976213,4.012817725592445
1976214,1.0940425079002436
1976215,4.526958456158876
1976216,0.43072170072314175
1976217,2.171667844834386
1976218,1.8973228899881907
1976219,1.3788881835001914
1976220,3.5711200639078338
1976221,4.502866461295176
1976222,3.856622232335992
1976223,4.414498710973283
1976224,4.8127931315958445
1976225,4.195474398395959
1976226,4.634150381269254
1976227,2.410733924205748
1976228,2.512944990650331
1976229,1.55083755474068
1976230,4.440709378029635
1976231,3.2595773095306426
1976232,2.91434024335008
1976233,1.4783891481713451
1976234,3.2856649159873688
1976235,0.47790359832481155
1976236,2.6799895399143243
1976237,0.8613824357241572
1976238,0.23410656693618762
1976239,2.378185663276451
1976240,3.8772587966551786
1976241,4.446997703237496
1976242,3.306590958017792
1976243,4.282163949832735
1976244,1.9134378549625324
1976245,2.052915873556475
1976246,0.5389521274027635
1976247,4.05112319324022
1976248,2.140766221319688
1976249,0.6783898335608327
1976250,2.621595128756682
1976251,1.5731790300166801
1976252,4.551277786634939
1976253,2.8284558068376193
1976254,4.50824980913037
1976255,4.2824231315842916
1976256,3.318374356271094
1976257,3.8006646575510863
1976258,4.718568100586111
1976259,2.991317813769398
1976260,2.420333350703796
1976261,2.8795792066871098
1976262,1.579351976874089
1976263,0.16857075708691563
1976264,3.8463455563274938
1976265,3.3693593713081205
1976266,2.130117834964443
1976267,1.4016478973067632
1976268,3.1582238589602483
1976269,2.8676566832000576
1976270,2.278222270619046
1976271,2.495262168560534
1976272,1.6431120976592168
1976273,1.922077062291544
1976274,1.2128016254515457
1976275,4.195595207402383
1976276,4.485673147601641
1976277,3.5342622733407394
1976278,0.17111570783042496
1976279,3.0039532121950776
1976280,4.95527494839273
1976281,2.4039001391577672
1976282,1.7590515241297213
1976283,0.21546420652715043
1976284,2.6093807401614995
1976285,0.5733471299896794
1976286,3.416325442694648
1976287,0.5912077088381547
1976288,3.404911260881427
1976289,2.656151943648947
1976290,3.597512453899472
1976291,1.0663272881743242
1976292,3.988344772615364
1976293,0.9024600589551638
1976294,3.5323785869581648
1976295,1.6129675294710908
1976296,3.281165914084406
1976297,2.4141708334563723
1976298,3.6286606400333183
1976299,3.082669099211056
1976300,2.1175448454138275
1976301,0.39570651674915813
1976302,1.6064452997824208
1976303,2.803795817236959
1976304,3.5059545027259986
1976305,2.7645443079016
1976306,1.6057904213878305
1976307,4.997592057229341
1976308,2.6364787857959815
1976309,3.3414051330445567
1976310,4.3815262614193715
1976311,1.9169947626059802
1976312,4.458893362648883
1976313,3.3856485863619685
1976314,2.2321339238628415
1976315,0.5721470026599449
1976316,1.5894616978388991
1976317,2.6049157138254655
1976318,3.941185662319434
1976319,1.0590022008779763
1976320,0.13948950668879517
1976321,0.4281304336757442
1976322,1.645063903814877
1976323,1.1359989315496337
1976324,1.94523147488451
1976325,4.177327359008198
1976326,1.3765512465147094
1976327,1.2832640701093008
1976328,2.7772388940091024
1976329,4.379343641588969
1976330,0.6036337128602719
1976331,1.7187060319854912
1976332,1.0829907972716757
1976333,1.8505386309309797
1976334,2.596233880052101
1976335,0.5531507430756563
1976336,3.041302500695004
1976337,2.1303117888025938
1976338,3.973615544981307
